Order Date,Category,Sub Category,Sales,Discount,Profit
2018-08-27,Oil & Masala,Masalas,1206,0.22,108.54
2018-08-27,Bakery,Biscuits,2062,0.11,371.16
2018-08-27,Fruits & Veggies,Fresh Fruits,1807,0.11,289.12
2018-08-27,"Eggs, Meat & Fish",Mutton,1733,0.17,433.25
2018-08-27,Bakery,Breads & Buns,2076,0.33,539.76
2018-08-27,"Eggs, Meat & Fish",Chicken,1512,0.21,105.84
2018-08-27,Food Grains,Dals & Pulses,932,0.24,46.6
2018-08-27,Oil & Masala,Edible Oil & Ghee,1526,0.13,427.28
2018-08-27,Oil & Masala,Masalas,570,0.17,182.4
2018-08-27,Food Grains,Organic Staples,1019,0.27,315.89
2018-08-27,Oil & Masala,Masalas,2026,0.12,810.4
2018-08-27,Oil & Masala,Edible Oil & Ghee,2147,0.18,772.92
2018-08-27,Bakery,Biscuits,2389,0.35,430.02
2018-08-27,Fruits & Veggies,Fresh Vegetables,1475,0.34,236
2018-08-27,Bakery,Breads & Buns,1960,0.19,627.2
2018-08-27,Food Grains,Dals & Pulses,510,0.12,127.5
2018-08-27,Fruits & Veggies,Organic Fruits,1464,0.3,483.12
2018-08-27,Food Grains,Rice,2428,0.26,412.76
2018-08-28,Snacks,Noodles,1504,0.31,526.4
2018-08-28,Food Grains,Rice,1339,0.34,361.53
2018-08-28,Food Grains,Rice,2285,0.31,251.35
2018-08-28,Bakery,Cakes,1467,0.17,396.09
2018-08-28,Food Grains,Organic Staples,2109,0.21,421.8
2018-08-28,Bakery,Breads & Buns,2153,0.16,193.77
2018-08-28,Snacks,Cookies,1354,0.26,257.26
2018-08-28,Fruits & Veggies,Organic Vegetables,1309,0.33,183.26
2018-08-29,Food Grains,Atta & Flour,2212,0.35,995.4
2018-08-29,Bakery,Cakes,2298,0.15,1034.1
2018-08-29,Food Grains,Dals & Pulses,1576,0.26,189.12
2018-08-29,Oil & Masala,Masalas,1700,0.11,204
2018-08-29,Beverages,Soft Drinks,2478,0.35,520.38
2018-08-31,Food Grains,Rice,2184,0.32,764.4
2018-08-31,Food Grains,Dals & Pulses,1456,0.17,364
2018-08-31,"Eggs, Meat & Fish",Chicken,2326,0.26,209.34
2018-08-31,Oil & Masala,Edible Oil & Ghee,2410,0.21,964
2018-08-31,Fruits & Veggies,Fresh Vegetables,1569,0.27,596.22
2018-08-31,Bakery,Biscuits,1253,0.32,87.71
2018-08-31,"Eggs, Meat & Fish",Mutton,814,0.35,260.48
2018-08-31,Food Grains,Dals & Pulses,608,0.18,60.8
2018-08-31,Food Grains,Atta & Flour,1621,0.18,275.57
2018-08-31,Bakery,Breads & Buns,1603,0.17,609.14
2018-08-31,Food Grains,Dals & Pulses,1251,0.29,387.81
2018-09-01,Bakery,Cakes,665,0.26,252.7
2018-09-01,Oil & Masala,Edible Oil & Ghee,832,0.13,158.08
2018-09-01,Beverages,Health Drinks,611,0.3,140.53
2018-09-01,Oil & Masala,Spices,1045,0.35,83.6
2018-09-01,Food Grains,Atta & Flour,1141,0.26,102.69
2018-09-01,Beverages,Health Drinks,1643,0.35,476.47
2018-09-01,Oil & Masala,Masalas,2480,0.35,669.6
2018-09-02,Bakery,Breads & Buns,2086,0.23,229.46
2018-09-02,Food Grains,Dals & Pulses,2372,0.13,853.92
2018-09-02,Fruits & Veggies,Organic Vegetables,1579,0.25,442.12
2018-09-02,Food Grains,Dals & Pulses,1734,0.2,329.46
2018-09-02,Fruits & Veggies,Fresh Vegetables,712,0.19,306.16
2018-09-02,Snacks,Cookies,921,0.1,349.98
2018-09-02,Fruits & Veggies,Organic Vegetables,1433,0.25,487.22
2018-09-02,Food Grains,Organic Staples,2189,0.27,897.49
2018-09-02,"Eggs, Meat & Fish",Mutton,1251,0.23,75.06
2018-09-02,Beverages,Health Drinks,1226,0.14,416.84
2018-09-02,Oil & Masala,Edible Oil & Ghee,1116,0.18,479.88
2018-09-02,Fruits & Veggies,Fresh Fruits,1937,0.12,561.73
2018-09-02,Oil & Masala,Spices,1287,0.14,244.53
2018-09-02,Snacks,Noodles,2306,0.25,507.32
2018-09-02,Oil & Masala,Spices,1988,0.11,357.84
2018-09-02,Snacks,Cookies,2202,0.34,616.56
2018-09-02,Oil & Masala,Masalas,1863,0.29,577.53
2018-09-02,Food Grains,Organic Staples,1886,0.28,339.48
2018-09-02,Beverages,Soft Drinks,729,0.32,138.51
2018-09-02,"Eggs, Meat & Fish",Chicken,1416,0.15,311.52
2018-09-02,Snacks,Noodles,2357,0.18,353.55
2018-09-02,Food Grains,Dals & Pulses,2086,0.14,625.8
2018-09-02,"Eggs, Meat & Fish",Eggs,1590,0.2,111.3
2018-09-02,Fruits & Veggies,Fresh Vegetables,1832,0.15,201.52
2018-09-02,Bakery,Breads & Buns,2222,0.22,555.5
2018-09-02,Snacks,Cookies,826,0.19,132.16
2018-09-02,Oil & Masala,Spices,1136,0.23,488.48
2018-09-02,"Eggs, Meat & Fish",Mutton,1401,0.14,154.11
2018-09-02,"Eggs, Meat & Fish",Eggs,1209,0.3,120.9
2018-09-02,Snacks,Noodles,1046,0.18,449.78
2018-09-02,"Eggs, Meat & Fish",Mutton,1068,0.27,128.16
2018-09-02,Fruits & Veggies,Organic Vegetables,1567,0.25,548.45
2018-09-02,"Eggs, Meat & Fish",Eggs,918,0.35,229.5
2018-09-02,Beverages,Health Drinks,1590,0.24,699.6
2018-09-02,Food Grains,Atta & Flour,2225,0.24,845.5
2018-09-02,Oil & Masala,Masalas,670,0.35,100.5
2018-09-03,Beverages,Soft Drinks,1262,0.22,302.88
2018-09-03,Snacks,Noodles,1078,0.21,258.72
2018-09-03,"Eggs, Meat & Fish",Mutton,1686,0.21,236.04
2018-09-03,Oil & Masala,Edible Oil & Ghee,876,0.27,324.12
2018-09-03,Fruits & Veggies,Fresh Fruits,580,0.1,237.8
2018-09-03,Oil & Masala,Edible Oil & Ghee,2101,0.34,483.23
2018-09-03,Snacks,Noodles,1101,0.3,429.39
2018-09-03,Snacks,Chocolates,1516,0.31,379
2018-09-03,Fruits & Veggies,Fresh Fruits,1158,0.1,138.96
2018-09-03,Oil & Masala,Edible Oil & Ghee,1682,0.34,151.38
2018-09-03,"Eggs, Meat & Fish",Mutton,1534,0.29,245.44
2018-09-03,Snacks,Chocolates,2409,0.11,939.51
2018-09-03,Fruits & Veggies,Organic Fruits,974,0.15,321.42
2018-09-04,Bakery,Breads & Buns,2272,0.26,590.72
2018-09-04,Food Grains,Dals & Pulses,2122,0.33,742.7
2018-09-04,Food Grains,Rice,1284,0.12,231.12
2018-09-04,"Eggs, Meat & Fish",Mutton,2291,0.27,458.2
2018-09-04,Food Grains,Rice,671,0.13,33.55
2018-09-04,Bakery,Breads & Buns,1976,0.23,671.84
2018-09-04,Bakery,Breads & Buns,2448,0.3,734.4
2018-09-04,"Eggs, Meat & Fish",Eggs,581,0.34,255.64
2018-09-04,Food Grains,Dals & Pulses,1494,0.19,209.16
2018-09-04,"Eggs, Meat & Fish",Eggs,1109,0.33,177.44
2018-09-04,Food Grains,Atta & Flour,2068,0.17,124.08
2018-09-04,Food Grains,Dals & Pulses,1839,0.19,183.9
2018-09-04,"Eggs, Meat & Fish",Fish,1085,0.19,162.75
2018-09-04,Bakery,Cakes,1852,0.24,703.76
2018-09-04,Beverages,Soft Drinks,2322,0.26,1021.68
2018-09-04,"Eggs, Meat & Fish",Mutton,1286,0.15,450.1
2018-09-04,"Eggs, Meat & Fish",Eggs,1642,0.29,558.28
2018-09-04,Bakery,Cakes,1576,0.3,677.68
2018-09-04,Snacks,Noodles,1782,0.22,463.32
2018-09-04,Food Grains,Dals & Pulses,2426,0.2,291.12
2018-09-04,Fruits & Veggies,Organic Vegetables,795,0.28,286.2
2018-09-04,Food Grains,Atta & Flour,1371,0.33,233.07
2018-09-04,Snacks,Noodles,979,0.17,146.85
2018-09-04,Beverages,Health Drinks,1002,0.17,140.28
2018-09-04,Beverages,Soft Drinks,2271,0.13,999.24
2018-09-04,Snacks,Noodles,1288,0.26,270.48
2018-09-04,Bakery,Cakes,1792,0.25,89.6
2018-09-04,Bakery,Biscuits,2393,0.33,526.46
2018-09-05,Food Grains,Atta & Flour,1887,0.14,566.1
2018-09-05,"Eggs, Meat & Fish",Eggs,724,0.21,202.72
2018-09-05,Food Grains,Dals & Pulses,1764,0.33,546.84
2018-09-05,"Eggs, Meat & Fish",Fish,1394,0.31,153.34
2018-09-05,Bakery,Biscuits,654,0.35,111.18
2018-09-07,Snacks,Noodles,1902,0.13,646.68
2018-09-07,Fruits & Veggies,Organic Vegetables,566,0.31,249.04
2018-09-07,"Eggs, Meat & Fish",Eggs,1702,0.34,238.28
2018-09-07,Bakery,Breads & Buns,1154,0.24,80.78
2018-09-07,Snacks,Cookies,877,0.13,219.25
2018-09-07,Snacks,Cookies,1410,0.19,169.2
2018-09-07,Fruits & Veggies,Fresh Fruits,2335,0.18,677.15
2018-09-07,Oil & Masala,Spices,1146,0.2,401.1
2018-09-07,Bakery,Cakes,611,0.19,30.55
2018-09-07,Fruits & Veggies,Organic Vegetables,797,0.14,191.28
2018-09-07,Bakery,Cakes,1809,0.12,687.42
2018-09-07,Snacks,Cookies,804,0.25,40.2
2018-09-07,"Eggs, Meat & Fish",Chicken,1337,0.1,147.07
2018-09-07,Beverages,Soft Drinks,1928,0.1,674.8
2018-09-07,Bakery,Breads & Buns,1160,0.27,243.6
2018-09-07,Fruits & Veggies,Organic Fruits,1549,0.34,77.45
2018-09-07,Fruits & Veggies,Organic Vegetables,1294,0.24,439.96
2018-09-07,Bakery,Cakes,2333,0.13,839.88
2018-09-07,Oil & Masala,Masalas,2369,0.27,165.83
2018-09-07,Oil & Masala,Edible Oil & Ghee,1537,0.18,445.73
2018-09-07,Bakery,Breads & Buns,1417,0.13,481.78
2018-09-07,Fruits & Veggies,Fresh Vegetables,1196,0.15,203.32
2018-09-07,Fruits & Veggies,Organic Fruits,1749,0.32,542.19
2018-09-08,"Eggs, Meat & Fish",Eggs,1211,0.35,72.66
2018-09-08,Beverages,Soft Drinks,1528,0.28,106.96
2018-09-08,Food Grains,Atta & Flour,2416,0.27,1087.2
2018-09-08,Bakery,Breads & Buns,2068,0.26,372.24
2018-09-08,Snacks,Noodles,1811,0.22,235.43
2018-09-08,"Eggs, Meat & Fish",Mutton,1879,0.2,206.69
2018-09-08,Beverages,Soft Drinks,694,0.19,76.34
2018-09-08,Fruits & Veggies,Fresh Vegetables,2174,0.13,152.18
2018-09-08,Food Grains,Organic Staples,1884,0.1,697.08
2018-09-08,Beverages,Health Drinks,2314,0.11,439.66
2018-09-08,Food Grains,Organic Staples,833,0.13,99.96
2018-09-08,Fruits & Veggies,Organic Fruits,1603,0.11,625.17
2018-09-08,"Eggs, Meat & Fish",Fish,1508,0.34,316.68
2018-09-08,Snacks,Noodles,2204,0.27,947.72
2018-09-09,"Eggs, Meat & Fish",Eggs,2468,0.27,518.28
2018-09-09,Fruits & Veggies,Organic Fruits,811,0.23,194.64
2018-09-09,Food Grains,Rice,2069,0.23,806.91
2018-09-09,Beverages,Soft Drinks,2350,0.21,470
2018-09-09,Oil & Masala,Spices,1170,0.13,70.2
2018-09-09,"Eggs, Meat & Fish",Chicken,1768,0.26,300.56
2018-09-09,"Eggs, Meat & Fish",Eggs,2118,0.24,889.56
2018-09-09,Oil & Masala,Spices,1843,0.12,313.31
2018-09-09,Food Grains,Atta & Flour,1374,0.18,82.44
2018-09-09,Snacks,Noodles,2344,0.25,773.52
2018-09-09,Bakery,Breads & Buns,1809,0.23,452.25
2018-09-09,Food Grains,Rice,2217,0.13,288.21
2018-09-09,Snacks,Cookies,1293,0.34,168.09
2018-09-09,"Eggs, Meat & Fish",Fish,2285,0.14,388.45
2018-09-09,Snacks,Cookies,2488,0.15,945.44
2018-09-09,Fruits & Veggies,Organic Fruits,561,0.14,235.62
2018-09-09,Beverages,Soft Drinks,1225,0.17,379.75
2018-09-09,"Eggs, Meat & Fish",Eggs,718,0.34,179.5
2018-09-09,Food Grains,Rice,2045,0.28,858.9
2018-09-09,Beverages,Soft Drinks,664,0.19,232.4
2018-09-09,"Eggs, Meat & Fish",Mutton,2113,0.16,824.07
2018-09-09,"Eggs, Meat & Fish",Mutton,1749,0.15,87.45
2018-09-09,Bakery,Cakes,2178,0.26,936.54
2018-09-09,"Eggs, Meat & Fish",Eggs,1553,0.29,186.36
2018-09-09,Snacks,Cookies,837,0.29,276.21
2018-09-09,"Eggs, Meat & Fish",Fish,2110,0.29,675.2
2018-09-09,Fruits & Veggies,Fresh Vegetables,1565,0.35,187.8
2018-09-09,Snacks,Cookies,1009,0.18,70.63
2018-09-09,Snacks,Cookies,1519,0.13,592.41
2018-09-10,Beverages,Soft Drinks,1868,0.18,616.44
2018-09-10,Bakery,Breads & Buns,732,0.15,300.12
2018-09-10,Fruits & Veggies,Fresh Vegetables,2266,0.34,181.28
2018-09-10,Beverages,Health Drinks,1999,0.25,359.82
2018-09-10,"Eggs, Meat & Fish",Chicken,2134,0.2,533.5
2018-09-10,Bakery,Cakes,864,0.11,267.84
2018-09-10,Fruits & Veggies,Organic Fruits,2451,0.14,416.67
2018-09-10,Food Grains,Dals & Pulses,2174,0.2,673.94
2018-09-10,Beverages,Soft Drinks,2475,0.14,198
2018-09-10,Fruits & Veggies,Fresh Fruits,894,0.18,232.44
2018-09-10,Snacks,Cookies,2280,0.28,820.8
2018-09-10,Food Grains,Organic Staples,881,0.17,44.05
2018-09-10,Food Grains,Atta & Flour,1932,0.23,309.12
2018-09-10,"Eggs, Meat & Fish",Eggs,1659,0.16,663.6
2018-09-10,Oil & Masala,Masalas,604,0.1,72.48
2018-09-10,Snacks,Cookies,1958,0.21,724.46
2018-09-10,Snacks,Cookies,1579,0.32,142.11
2018-09-10,Bakery,Breads & Buns,1845,0.24,424.35
2018-09-11,Beverages,Soft Drinks,2336,0.34,607.36
2018-09-11,Food Grains,Atta & Flour,560,0.24,50.4
2018-09-11,"Eggs, Meat & Fish",Fish,775,0.1,341
2018-09-11,Beverages,Health Drinks,2004,0.34,380.76
2018-09-11,Bakery,Biscuits,2002,0.27,440.44
2018-09-11,Oil & Masala,Spices,1355,0.18,311.65
2018-09-11,Oil & Masala,Masalas,1027,0.22,92.43
2018-09-11,Fruits & Veggies,Organic Fruits,1279,0.33,76.74
2018-09-11,Bakery,Biscuits,1856,0.1,723.84
2018-09-11,Snacks,Chocolates,2262,0.1,135.72
2018-09-11,Bakery,Breads & Buns,829,0.27,157.51
2018-09-11,Oil & Masala,Spices,1486,0.21,297.2
2018-09-11,Snacks,Chocolates,1608,0.24,611.04
2018-09-11,Oil & Masala,Spices,1815,0.23,471.9
2018-09-11,"Eggs, Meat & Fish",Mutton,770,0.11,207.9
2018-09-11,Food Grains,Atta & Flour,2261,0.34,972.23
2018-09-11,Bakery,Breads & Buns,747,0.15,298.8
2018-09-11,Food Grains,Rice,1489,0.3,282.91
2018-09-11,Bakery,Breads & Buns,1417,0.3,481.78
2018-09-11,Snacks,Chocolates,1952,0.26,117.12
2018-09-11,Snacks,Cookies,2363,0.31,354.45
2018-09-11,"Eggs, Meat & Fish",Mutton,889,0.34,266.7
2018-09-12,Beverages,Health Drinks,1637,0.33,343.77
2018-09-12,Oil & Masala,Edible Oil & Ghee,1295,0.11,220.15
2018-09-12,Food Grains,Dals & Pulses,1804,0.25,126.28
2018-09-12,Fruits & Veggies,Organic Fruits,1431,0.18,515.16
2018-09-12,Snacks,Noodles,2088,0.11,647.28
2018-09-12,Beverages,Health Drinks,566,0.19,33.96
2018-09-12,Snacks,Chocolates,2452,0.18,465.88
2018-09-13,"Eggs, Meat & Fish",Eggs,652,0.26,52.16
2018-09-14,Snacks,Noodles,2468,0.18,1011.88
2018-09-14,Oil & Masala,Spices,1495,0.18,343.85
2018-09-14,Bakery,Breads & Buns,784,0.19,266.56
2018-09-14,Bakery,Biscuits,2041,0.32,836.81
2018-09-14,Fruits & Veggies,Fresh Fruits,1048,0.15,94.32
2018-09-14,Beverages,Health Drinks,1805,0.3,433.2
2018-09-14,Beverages,Health Drinks,1164,0.31,302.64
2018-09-14,Snacks,Noodles,1322,0.14,132.2
2018-09-14,Food Grains,Rice,1627,0.15,97.62
2018-09-14,Snacks,Cookies,1475,0.28,354
2018-09-14,"Eggs, Meat & Fish",Fish,1781,0.32,676.78
2018-09-14,"Eggs, Meat & Fish",Eggs,2354,0.34,329.56
2018-09-14,Beverages,Health Drinks,1035,0.17,414
2018-09-14,Beverages,Soft Drinks,1605,0.13,272.85
2018-09-14,"Eggs, Meat & Fish",Chicken,586,0.29,29.3
2018-09-14,Snacks,Cookies,847,0.32,245.63
2018-09-14,Snacks,Noodles,1960,0.16,862.4
2018-09-14,Fruits & Veggies,Organic Vegetables,2412,0.25,1085.4
2018-09-15,Oil & Masala,Masalas,1648,0.33,444.96
2018-09-15,Food Grains,Atta & Flour,1595,0.14,717.75
2018-09-15,"Eggs, Meat & Fish",Chicken,1331,0.2,212.96
2018-09-15,Beverages,Soft Drinks,622,0.24,37.32
2018-09-15,Snacks,Chocolates,1815,0.25,326.7
2018-09-15,Oil & Masala,Spices,620,0.32,130.2
2018-09-15,Fruits & Veggies,Organic Fruits,2123,0.28,106.15
2018-09-15,Fruits & Veggies,Organic Fruits,2460,0.24,1082.4
2018-09-15,"Eggs, Meat & Fish",Mutton,1741,0.2,731.22
2018-09-15,Food Grains,Organic Staples,1513,0.28,181.56
2018-09-15,Oil & Masala,Masalas,2351,0.21,822.85
2018-09-15,Food Grains,Organic Staples,1413,0.1,494.55
2018-09-15,"Eggs, Meat & Fish",Eggs,1268,0.26,152.16
2018-09-15,Oil & Masala,Spices,2350,0.32,446.5
2018-09-15,Oil & Masala,Masalas,1315,0.11,170.95
2018-09-15,Food Grains,Organic Staples,1920,0.29,403.2
2018-09-15,Beverages,Soft Drinks,1552,0.12,450.08
2018-09-15,Oil & Masala,Spices,1089,0.32,141.57
2018-09-15,Fruits & Veggies,Fresh Fruits,1140,0.32,478.8
2018-09-15,Beverages,Health Drinks,2170,0.18,651
2018-09-15,Oil & Masala,Masalas,1632,0.11,603.84
2018-09-15,"Eggs, Meat & Fish",Mutton,2365,0.33,331.1
2018-09-15,Beverages,Soft Drinks,1117,0.17,502.65
2018-09-15,Fruits & Veggies,Organic Fruits,1982,0.23,574.78
2018-09-15,Bakery,Breads & Buns,1214,0.34,497.74
2018-09-15,Bakery,Biscuits,570,0.32,57
2018-09-16,Fruits & Veggies,Organic Vegetables,1899,0.21,493.74
2018-09-16,Bakery,Cakes,744,0.11,66.96
2018-09-16,Food Grains,Dals & Pulses,661,0.14,92.54
2018-09-16,"Eggs, Meat & Fish",Chicken,2290,0.29,480.9
2018-09-16,Beverages,Health Drinks,678,0.31,47.46
2018-09-16,Fruits & Veggies,Fresh Fruits,1651,0.29,198.12
2018-09-16,Snacks,Chocolates,835,0.23,208.75
2018-09-16,Snacks,Cookies,1599,0.12,303.81
2018-09-16,Fruits & Veggies,Fresh Vegetables,2384,0.18,596
2018-09-16,Fruits & Veggies,Fresh Fruits,2108,0.31,231.88
2018-09-16,"Eggs, Meat & Fish",Chicken,1278,0.19,63.9
2018-09-16,Bakery,Cakes,2436,0.28,584.64
2018-09-16,Food Grains,Atta & Flour,690,0.21,41.4
2018-09-17,Snacks,Chocolates,1499,0.28,119.92
2018-09-17,Food Grains,Dals & Pulses,1341,0.16,321.84
2018-09-17,"Eggs, Meat & Fish",Chicken,1853,0.24,148.24
2018-09-17,Food Grains,Rice,1122,0.35,415.14
2018-09-17,Snacks,Noodles,1603,0.25,112.21
2018-09-17,"Eggs, Meat & Fish",Eggs,2367,0.35,852.12
2018-09-17,"Eggs, Meat & Fish",Eggs,2297,0.17,643.16
2018-09-17,Snacks,Chocolates,1323,0.15,132.3
2018-09-17,Fruits & Veggies,Organic Vegetables,2375,0.31,498.75
2018-09-17,Food Grains,Organic Staples,1296,0.3,77.76
2018-09-17,Bakery,Breads & Buns,571,0.26,216.98
2018-09-17,Snacks,Cookies,955,0.3,334.25
2018-09-17,Snacks,Cookies,2281,0.3,661.49
2018-09-17,Beverages,Soft Drinks,1364,0.15,531.96
2018-09-17,Snacks,Noodles,541,0.24,75.74
2018-09-17,Oil & Masala,Edible Oil & Ghee,1545,0.12,463.5
2018-09-17,Food Grains,Organic Staples,1683,0.29,589.05
2018-09-18,Oil & Masala,Masalas,2483,0.14,223.47
2018-09-18,Food Grains,Atta & Flour,1335,0.11,293.7
2018-09-18,"Eggs, Meat & Fish",Fish,765,0.24,252.45
2018-09-18,"Eggs, Meat & Fish",Fish,1617,0.13,80.85
2018-09-18,Food Grains,Organic Staples,2068,0.16,889.24
2018-09-18,Food Grains,Dals & Pulses,2174,0.29,934.82
2018-09-18,Snacks,Cookies,915,0.14,256.2
2018-09-18,Fruits & Veggies,Organic Fruits,666,0.14,286.38
2018-09-18,Oil & Masala,Spices,1085,0.32,97.65
2018-09-18,"Eggs, Meat & Fish",Mutton,743,0.22,156.03
2018-09-18,Oil & Masala,Spices,615,0.21,147.6
2018-09-18,"Eggs, Meat & Fish",Fish,1132,0.17,464.12
2018-09-18,Fruits & Veggies,Organic Vegetables,2270,0.3,204.3
2018-09-18,Oil & Masala,Spices,1195,0.26,322.65
2018-09-18,Food Grains,Dals & Pulses,1573,0.12,393.25
2018-09-18,Beverages,Health Drinks,1833,0.23,421.59
2018-09-18,Bakery,Breads & Buns,1013,0.3,395.07
2018-09-18,Food Grains,Rice,981,0.18,176.58
2018-09-18,Beverages,Health Drinks,2412,0.3,675.36
2018-09-18,Snacks,Cookies,1073,0.21,300.44
2018-09-19,Snacks,Cookies,2311,0.2,1039.95
2018-09-19,Bakery,Breads & Buns,1171,0.21,210.78
2018-09-19,Bakery,Breads & Buns,2399,0.2,431.82
2018-09-19,Bakery,Biscuits,694,0.28,90.22
2018-09-19,"Eggs, Meat & Fish",Eggs,1001,0.18,400.4
2018-09-19,Oil & Masala,Spices,1238,0.12,247.6
2018-09-19,Food Grains,Dals & Pulses,2036,0.15,875.48
2018-09-19,Oil & Masala,Masalas,2396,0.21,622.96
2018-09-19,Snacks,Cookies,1966,0.18,845.38
2018-09-19,Bakery,Breads & Buns,1899,0.16,493.74
2018-09-19,Snacks,Chocolates,1613,0.27,209.69
2018-09-19,Bakery,Biscuits,1738,0.24,173.8
2018-09-19,Bakery,Breads & Buns,1983,0.25,436.26
2018-09-19,Bakery,Breads & Buns,1385,0.32,263.15
2018-09-19,Snacks,Chocolates,1496,0.28,628.32
2018-09-20,Bakery,Cakes,2134,0.14,128.04
2018-09-20,Snacks,Noodles,1075,0.2,408.5
2018-09-20,Fruits & Veggies,Organic Fruits,711,0.3,255.96
2018-09-20,Beverages,Soft Drinks,2224,0.27,978.56
2018-09-20,Bakery,Breads & Buns,1851,0.21,296.16
2018-09-20,Food Grains,Organic Staples,1212,0.23,84.84
2018-09-20,Food Grains,Rice,1504,0.34,180.48
2018-09-20,Bakery,Cakes,1394,0.35,627.3
2018-09-20,"Eggs, Meat & Fish",Mutton,618,0.35,265.74
2018-09-20,Oil & Masala,Masalas,653,0.16,182.84
2018-09-20,Oil & Masala,Spices,1317,0.19,131.7
2018-09-20,Beverages,Health Drinks,1539,0.17,338.58
2018-09-20,Oil & Masala,Masalas,1122,0.35,426.36
2018-09-20,Beverages,Health Drinks,2411,0.26,626.86
2018-09-21,Food Grains,Organic Staples,816,0.24,155.04
2018-09-21,Oil & Masala,Edible Oil & Ghee,1986,0.2,675.24
2018-09-21,"Eggs, Meat & Fish",Eggs,2200,0.34,660
2018-09-21,Bakery,Cakes,1179,0.16,389.07
2018-09-21,"Eggs, Meat & Fish",Mutton,2365,0.1,709.5
2018-09-21,Snacks,Noodles,2313,0.22,578.25
2018-09-21,Beverages,Soft Drinks,2266,0.32,997.04
2018-09-21,"Eggs, Meat & Fish",Fish,1189,0.25,487.49
2018-09-22,"Eggs, Meat & Fish",Mutton,1224,0.17,97.92
2018-09-22,Snacks,Chocolates,1852,0.11,370.4
2018-09-22,"Eggs, Meat & Fish",Chicken,954,0.19,381.6
2018-09-22,Beverages,Health Drinks,561,0.12,100.98
2018-09-22,Beverages,Health Drinks,2017,0.14,383.23
2018-09-22,Fruits & Veggies,Organic Fruits,1315,0.33,499.7
2018-09-22,Food Grains,Dals & Pulses,1243,0.31,534.49
2018-09-22,"Eggs, Meat & Fish",Fish,1507,0.13,587.73
2018-09-22,Food Grains,Rice,2403,0.33,1033.29
2018-09-22,Snacks,Cookies,781,0.23,351.45
2018-09-22,Food Grains,Atta & Flour,2190,0.17,175.2
2018-09-22,"Eggs, Meat & Fish",Fish,2100,0.11,315
2018-09-22,Oil & Masala,Masalas,2382,0.16,262.02
2018-09-22,Beverages,Soft Drinks,1669,0.25,650.91
2018-09-22,"Eggs, Meat & Fish",Chicken,757,0.12,113.55
2018-09-22,Bakery,Biscuits,2150,0.3,881.5
2018-09-22,Snacks,Cookies,1572,0.32,267.24
2018-09-22,Oil & Masala,Masalas,1801,0.2,540.3
2018-09-22,Beverages,Health Drinks,2359,0.1,495.39
2018-09-22,Bakery,Biscuits,933,0.35,214.59
2018-09-22,Snacks,Chocolates,2236,0.19,804.96
2018-09-22,Bakery,Breads & Buns,501,0.15,140.28
2018-09-23,Fruits & Veggies,Organic Fruits,1620,0.34,210.6
2018-09-23,Bakery,Cakes,596,0.17,35.76
2018-09-23,"Eggs, Meat & Fish",Mutton,1203,0.16,529.32
2018-09-23,Beverages,Health Drinks,2396,0.3,119.8
2018-09-23,Food Grains,Atta & Flour,1210,0.1,217.8
2018-09-23,Food Grains,Organic Staples,593,0.21,166.04
2018-09-23,Snacks,Cookies,1940,0.11,679
2018-09-23,Snacks,Cookies,705,0.29,239.7
2018-09-23,Snacks,Noodles,2496,0.16,324.48
2018-09-23,Bakery,Cakes,1312,0.24,157.44
2018-09-23,Beverages,Health Drinks,1432,0.2,400.96
2018-09-23,Fruits & Veggies,Fresh Fruits,2254,0.31,698.74
2018-09-23,Bakery,Breads & Buns,1199,0.15,455.62
2018-09-23,Snacks,Chocolates,868,0.32,147.56
2018-09-23,Oil & Masala,Masalas,1034,0.14,268.84
2018-09-23,Snacks,Chocolates,1130,0.33,67.8
2018-09-23,Snacks,Chocolates,2378,0.11,428.04
2018-09-23,Snacks,Chocolates,2416,0.31,507.36
2018-09-23,Beverages,Soft Drinks,2351,0.22,423.18
2018-09-23,Fruits & Veggies,Fresh Vegetables,507,0.24,147.03
2018-09-24,"Eggs, Meat & Fish",Eggs,620,0.29,43.4
2018-09-24,"Eggs, Meat & Fish",Fish,1931,0.26,308.96
2018-09-24,Bakery,Breads & Buns,2146,0.21,643.8
2018-09-24,Food Grains,Organic Staples,567,0.18,147.42
2018-09-24,Fruits & Veggies,Fresh Vegetables,1229,0.32,405.57
2018-09-24,Bakery,Cakes,561,0.22,241.23
2018-09-24,Fruits & Veggies,Organic Vegetables,1589,0.3,301.91
2018-09-24,"Eggs, Meat & Fish",Eggs,574,0.25,212.38
2018-09-24,Beverages,Soft Drinks,2267,0.28,566.75
2018-09-24,Food Grains,Rice,1541,0.14,678.04
2018-09-24,Oil & Masala,Masalas,1109,0.2,476.87
2018-09-24,Bakery,Cakes,1178,0.11,117.8
2018-09-24,Bakery,Cakes,905,0.35,280.55
2018-09-24,Fruits & Veggies,Organic Fruits,623,0.12,112.14
2018-09-24,"Eggs, Meat & Fish",Eggs,1448,0.26,173.76
2018-09-24,Snacks,Chocolates,720,0.33,115.2
2018-09-24,Food Grains,Dals & Pulses,1792,0.28,788.48
2018-09-24,Beverages,Soft Drinks,2079,0.31,873.18
2018-09-24,Fruits & Veggies,Fresh Fruits,1558,0.16,218.12
2018-09-24,Oil & Masala,Masalas,1172,0.34,492.24
